date,bank,tipo,buy,sell
2025-09-14,Lafise,,61.75,63.75
2025-09-14,Promerica,,61.949999999999996,63.75
2025-09-14,Santa Cruz,,62,63.75
2025-09-15,Scotiabank,Dólar (US) Canales Digitales*,61.05,63.6
2025-09-15,Scotiabank,Dólar (US) Sucursales,61,63.7
2025-09-15,Banreservas,,61.7,63.7
2025-09-15,Banco Popular,,60.85,63.7
2025-09-15,BHD,,60.949999999999996,63.75
2025-09-15,Banco Caribe,,61.7,63.7
2025-09-15,BDI,,61.75,63.75
2025-09-15,Vimenca,,61.25,63.75
2025-09-15,BLH,,61.2,63.7
2025-09-15,Banesco,,61.1,63.75
2025-09-15,Ademi,,62.25,63.75
2025-09-15,Quezada,,61.75,62.949999999999996
2025-09-15,Lafise,,61.75,63.75
2025-09-15,Promerica,,61.949999999999996,63.75
2025-09-15,Santa Cruz,,62,63.75
2025-09-16,Scotiabank,Dólar (US) Canales Digitales*,60.65,63.4
2025-09-16,Scotiabank,Dólar (US) Sucursales,60.55,63.5
2025-09-16,Banreservas,,61.4,63.4
2025-09-16,Banco Popular,,60.55,63.4
2025-09-16,BHD,,60.6,63.4
2025-09-16,Banco Caribe,,61.6,62.9
2025-09-16,BDI,,61.5,63.4
2025-09-16,Vimenca,,60.6,63.3
2025-09-16,BLH,,60.9,63.4
2025-09-16,Banesco,,60.9,63.4
2025-09-16,Ademi,,61.6,63.5
2025-09-16,Quezada,,61.3,62.949999999999996
2025-09-17,Scotiabank,Dólar (US) Canales Digitales*,60.65,63.4
2025-09-17,Scotiabank,Dólar (US) Sucursales,60.55,63.5
2025-09-17,Banreservas,,61.4,63.4
2025-09-17,Banco Popular,,60.55,63.4
2025-09-17,BHD,,60.6,63.4
2025-09-17,Banco Caribe,,61,62.9
2025-09-17,BDI,,61,63.3
2025-09-17,Vimenca,,60.6,63.3
2025-09-17,BLH,,60.6,63.2
2025-09-17,Banesco,,60.9,63.4
2025-09-17,Ademi,,60.9,63.3
2025-09-17,Quezada,,61.3,62.5
2025-09-17,Lafise,,61.4,63.4
2025-09-17,Promerica,,61,63.4
2025-09-17,Santa Cruz,,61.5,63.4
2025-09-18,Scotiabank,Dólar (US) Canales Digitales*,60.65,63.4
2025-09-18,Scotiabank,Dólar (US) Sucursales,60.55,63.5
2025-09-18,Banreservas,,61.4,63.4
2025-09-18,Banco Popular,,60.55,63.4
2025-09-18,BHD,,60.6,63.4
2025-09-18,Banco Caribe,,61,62.9
2025-09-18,BDI,,61.2,63.2
2025-09-18,Vimenca,,61,63.3
2025-09-18,BLH,,60.6,63.2
2025-09-18,Banesco,,60.9,63.4
2025-09-18,Ademi,,60.9,63.3
2025-09-18,Quezada,,61.4,62.5
2025-09-18,Lafise,,61.4,63.4
2025-09-18,Promerica,,61,63.4
2025-09-18,Santa Cruz,,61.25,63.4
2025-09-19,Scotiabank,Dólar (US) Canales Digitales*,60.65,63.4
2025-09-19,Scotiabank,Dólar (US) Sucursales,60.55,63.5
2025-09-19,Banreservas,,61.4,63.4
2025-09-19,Banco Popular,,60.55,63.4
2025-09-19,BHD,,60.6,63.4
2025-09-19,Banco Caribe,,61.4,62.9
2025-09-19,BDI,,61.2,63.2
2025-09-19,Vimenca,,61,63.3
2025-09-19,BLH,,60.6,63.2
2025-09-19,Banesco,,60.9,63.4
2025-09-19,Ademi,,60.9,63.3
2025-09-19,Quezada,,61.6,62.7
2025-09-19,Lafise,,61.4,63.4
2025-09-19,Promerica,,61,63.4
2025-09-19,Santa Cruz,,61.25,63.4
2025-09-20,Scotiabank,Dólar (US) Canales Digitales*,60.65,62.55
2025-09-20,Scotiabank,Dólar (US) Sucursales,60.6,62.6
2025-09-20,Banreservas,,60.7,62.7
2025-09-20,Banco Popular,,60.6,62.6
2025-09-20,BHD,,60.9,62.9
2025-09-20,Banco Caribe,,61.4,62.5
2025-09-20,BDI,,60.7,62.6
2025-09-20,Vimenca,,61,62.8
2025-09-20,BLH,,60.7,62.6
2025-09-20,Banesco,,60.9,62.9
2025-09-20,Ademi,,61,63.2
2025-09-20,Quezada,,61.6,62.7
2025-09-20,Lafise,,60.6,62.6
2025-09-20,Promerica,,60.9,62.9
2025-09-20,Santa Cruz,,61.75,62.9
2025-09-21,Scotiabank,Dólar (US) Canales Digitales*,60.65,62.55
2025-09-21,Scotiabank,Dólar (US) Sucursales,60.6,62.6
2025-09-21,Banreservas,,60.7,62.7
2025-09-21,Banco Popular,,60.6,62.6
2025-09-21,BHD,,60.9,62.9
2025-09-21,Banco Caribe,,61.4,62.5
2025-09-21,BDI,,60.7,62.6
2025-09-21,Vimenca,,61,62.8
2025-09-21,BLH,,60.7,62.6
2025-09-21,Banesco,,60.9,62.9
2025-09-21,Ademi,,61,63.2
2025-09-21,Quezada,,61.6,62.7
2025-09-21,Lafise,,60.6,62.6
2025-09-21,Promerica,,60.9,62.9
2025-09-21,Santa Cruz,,61.75,62.9
2025-09-22,Scotiabank,Dólar (US) Canales Digitales*,60.65,62.55
2025-09-22,Scotiabank,Dólar (US) Sucursales,60.6,62.6
2025-09-22,Banreservas,,60.7,62.7
2025-09-22,Banco Popular,,60.6,62.6
2025-09-22,BHD,,60.9,62.9
2025-09-22,Banco Caribe,,61.4,62.5
2025-09-22,BDI,,60.7,62.6
2025-09-22,Vimenca,,61,62.8
2025-09-22,BLH,,60.7,62.6
2025-09-22,Banesco,,60.9,62.9
2025-09-22,Ademi,,61,63.2
2025-09-22,Quezada,,61.6,62.7
2025-09-22,Lafise,,60.6,62.6
2025-09-22,Promerica,,60.9,62.9
2025-09-22,Santa Cruz,,61.75,62.9
2025-09-23,Scotiabank,Dólar (US) Canales Digitales*,60.75,62.65
2025-09-23,Scotiabank,Dólar (US) Sucursales,60.7,62.7
2025-09-23,Banreservas,,60.6,62.6
2025-09-23,Banco Popular,,60.7,62.7
2025-09-23,BHD,,60.9,62.9
2025-09-23,Banco Caribe,,61.4,62.4
2025-09-23,BDI,,61,62.7
2025-09-23,Vimenca,,61,62.8
2025-09-23,BLH,,60.7,62.6
2025-09-23,Banesco,,60.9,62.9
2025-09-23,Ademi,,61,63.2
2025-09-23,Quezada,,61.8,62.7
2025-09-23,Lafise,,60.9,62.9
2025-09-23,Promerica,,60.9,62.9
2025-09-23,Santa Cruz,,61.75,62.9
2025-09-24,Scotiabank,Dólar (US) Canales Digitales*,60.75,62.65
2025-09-24,Scotiabank,Dólar (US) Sucursales,60.7,62.7
2025-09-24,Banreservas,,60.6,62.6
2025-09-24,Banco Popular,,60.7,62.7
2025-09-24,BHD,,60.9,62.9
2025-09-24,Banco Caribe,,61.4,62.4
2025-09-24,BDI,,61.3,62.9
2025-09-24,Vimenca,,61,62.8
2025-09-24,BLH,,60.9,62.8
2025-09-24,Banesco,,60.9,62.9
2025-09-24,Ademi,,61.1,62.9
2025-09-24,Quezada,,61.8,62.8
2025-09-25,Scotiabank,Dólar (US) Canales Digitales*,60.75,62.65
2025-09-25,Scotiabank,Dólar (US) Sucursales,60.7,62.7
2025-09-25,Banreservas,,60.6,62.6
2025-09-25,Banco Popular,,60.7,62.7
2025-09-25,BHD,,60.9,62.9
2025-09-25,Banco Caribe,,61.6,62.6
2025-09-25,BDI,,61.3,62.9
2025-09-25,Vimenca,,61.5,62.9
2025-09-25,BLH,,60.9,62.8
2025-09-25,Banesco,,60.9,62.9
2025-09-25,Ademi,,61.1,62.9
2025-09-25,Quezada,,61.8,62.8
2025-09-25,Lafise,,60.9,62.9
2025-09-25,Promerica,,60.9,62.9
2025-09-25,Santa Cruz,,61.75,62.9
2025-09-26,Scotiabank,Dólar (US) Canales Digitales*,60.75,62.65
2025-09-26,Scotiabank,Dólar (US) Sucursales,60.7,62.7
2025-09-26,Banreservas,,60.6,62.6
2025-09-26,Banco Popular,,60.7,62.7
2025-09-26,BHD,,60.9,62.9
2025-09-26,Banco Caribe,,61.6,62.6
2025-09-26,BDI,,61.3,62.9
2025-09-26,Vimenca,,61.5,62.9
2025-09-26,BLH,,,
2025-09-26,Banesco,,60.9,62.9
2025-09-26,Ademi,,61.1,62.9
2025-09-26,Quezada,,61.8,62.949999999999996
2025-09-26,Lafise,,61.9,62.9
2025-09-26,Promerica,,60.9,62.9
2025-09-26,Santa Cruz,,61.7,62.9
2025-09-27,Scotiabank,Dólar (US) Canales Digitales*,60.95,62.85
2025-09-27,Scotiabank,Dólar (US) Sucursales,60.9,62.9
2025-09-27,Banreservas,,60.6,62.6
2025-09-27,Banco Popular,,60.9,62.9
2025-09-27,BHD,,60.9,62.9
2025-09-27,Banco Caribe,,61.6,62.6
2025-09-27,BDI,,61.5,62.9
2025-09-27,Vimenca,,61.5,62.9
2025-09-27,BLH,,,
2025-09-27,Ademi,,61.1,62.9
2025-09-27,Quezada,,61.9,62.949999999999996
2025-09-28,Scotiabank,Dólar (US) Canales Digitales*,60.95,62.85
2025-09-28,Scotiabank,Dólar (US) Sucursales,60.9,62.9
2025-09-28,Banreservas,,60.6,62.6
2025-09-28,Banco Popular,,60.9,62.9
2025-09-28,BHD,,60.9,62.9
2025-09-28,Banco Caribe,,61.6,62.6
2025-09-28,BDI,,61.5,62.9
2025-09-28,Vimenca,,61.5,62.9
2025-09-28,BLH,,,
2025-09-28,Banesco,,60.9,62.9
2025-09-28,Ademi,,61.1,62.9
2025-09-28,Quezada,,61.9,62.949999999999996
2025-09-28,Lafise,,60.9,62.9
2025-09-28,Promerica,,60.9,62.9
2025-09-28,Santa Cruz,,61.7,62.9
2025-09-29,Scotiabank,Dólar (US) Canales Digitales*,60.95,62.85
2025-09-29,Scotiabank,Dólar (US) Sucursales,60.9,62.9
2025-09-29,Banreservas,,60.8,62.8
2025-09-29,Banco Popular,,60.9,62.9
2025-09-29,BHD,,60.9,62.9
2025-09-29,Banco Caribe,,61.6,62.6
2025-09-29,BDI,,61.5,62.9
2025-09-29,Vimenca,,61.5,62.9
2025-09-29,BLH,,,
2025-09-29,Banesco,,60.9,62.9
2025-09-29,Ademi,,61.1,62.9
2025-09-29,Quezada,,62,62.949999999999996
2025-09-29,Lafise,,60.9,62.9
2025-09-29,Promerica,,60.9,62.9
2025-09-29,Santa Cruz,,61.7,62.9
2025-09-30,Scotiabank,Dólar (US) Canales Digitales*,60.95,62.85
2025-09-30,Scotiabank,Dólar (US) Sucursales,60.9,62.9
2025-09-30,Banreservas,,60.8,62.8
2025-09-30,Banco Popular,,60.9,62.9
2025-09-30,BHD,,60.9,62.9
2025-09-30,Banco Caribe,,61.8,62.8
2025-09-30,BDI,,61.7,62.9
2025-09-30,Vimenca,,61.5,62.9
2025-09-30,BLH,,,
2025-09-30,Banesco,,60.9,62.9
2025-09-30,Ademi,,61.1,62.9
2025-09-30,Quezada,,62,62.949999999999996
2025-10-01,Scotiabank,Dólar (US) Canales Digitales*,60.95,62.85
2025-10-01,Scotiabank,Dólar (US) Sucursales,60.9,62.9
2025-10-01,Banreservas,,60.8,62.8
2025-10-01,Banco Popular,,60.9,62.9
2025-10-01,BHD,,60.9,62.9
2025-10-01,Banco Caribe,,61.8,62.8
2025-10-01,BDI,,61.7,62.9
2025-10-01,Vimenca,,61.5,62.9
2025-10-01,BLH,,,
2025-10-01,Banesco,,60.9,62.9
2025-10-01,Ademi,,61.1,62.9
2025-10-01,Quezada,,62,62.949999999999996
2025-10-01,Lafise,,60.9,62.9
2025-10-01,Promerica,,60.9,62.9
2025-10-02,Scotiabank,Dólar (US) Canales Digitales*,61.05,62.95
2025-10-02,Scotiabank,Dólar (US) Sucursales,61,63
2025-10-02,Banreservas,,60.9,62.9
2025-10-02,Banco Popular,,60.9,63
2025-10-02,BHD,,61,63
2025-10-02,Banco Caribe,,61.8,62.8
2025-10-02,BDI,,62,63
2025-10-02,Vimenca,,61.8,63
2025-10-02,BLH,,,
2025-10-02,Ademi,,61.5,63
2025-10-02,Quezada,,62,62.949999999999996
2025-10-03,Scotiabank,Dólar (US) Canales Digitales*,61.15,63.05
2025-10-03,Scotiabank,Dólar (US) Sucursales,61.1,63.1
2025-10-03,Banreservas,,60.9,62.9
2025-10-03,Banco Popular,,60.9,63
2025-10-03,BHD,,61,63
2025-10-03,Banco Caribe,,61.849999999999994,62.849999999999994
2025-10-03,BDI,,62,63.1
2025-10-03,Vimenca,,61.8,63
2025-10-03,BLH,,,
2025-10-03,Banesco,,61,63
2025-10-03,Ademi,,61.5,63
2025-10-03,Quezada,,62.25,63.2
2025-10-04,Scotiabank,Dólar (US) Canales Digitales*,61.05,62.95
2025-10-04,Scotiabank,Dólar (US) Sucursales,61,63
2025-10-04,Banreservas,,60.9,62.9
2025-10-04,BHD,,61,63
2025-10-04,Banco Caribe,,61.849999999999994,62.849999999999994
2025-10-04,BDI,,62,63.1
2025-10-04,Vimenca,,0,0
2025-10-04,BLH,,,
2025-10-04,Banesco,,61,63
2025-10-04,Ademi,,61.5,63
2025-10-04,Quezada,,62.25,63.349999999999994
2025-10-04,Lafise,,61,63
2025-10-04,Promerica,,61,63
2025-10-04,Santa Cruz,,61.8,63
2025-10-05,Scotiabank,Dólar (US) Canales Digitales*,61.05,62.95
2025-10-05,Scotiabank,Dólar (US) Sucursales,61,63
2025-10-05,Banreservas,,60.9,62.9
2025-10-05,BHD,,61,63
2025-10-05,Banco Caribe,,61.849999999999994,62.849999999999994
2025-10-05,BDI,,62,63.1
2025-10-05,Vimenca,,0,0
2025-10-05,BLH,,,
2025-10-05,Ademi,,61.5,63
2025-10-05,Quezada,,62.25,63.349999999999994
2025-10-06,Scotiabank,Dólar (US) Canales Digitales*,61.05,62.95
2025-10-06,Scotiabank,Dólar (US) Sucursales,61,63
2025-10-06,Banreservas,,60.9,62.9
2025-10-06,BHD,,61,63
2025-10-06,Banco Caribe,,61.849999999999994,62.849999999999994
2025-10-06,BDI,,62,63.1
2025-10-06,Vimenca,,0,0
2025-10-06,BLH,,,
2025-10-06,Ademi,,61.5,63
2025-10-06,Quezada,,62.25,63.349999999999994
2025-10-07,Scotiabank,Dólar (US) Canales Digitales*,61.15,63.05
2025-10-07,Scotiabank,Dólar (US) Sucursales,61.1,63.1
2025-10-07,Banreservas,,61.15,63.15
2025-10-07,BHD,,61.2,63.2
2025-10-07,Banco Caribe,,61.849999999999994,62.849999999999994
2025-10-07,BDI,,62.1,63.2
2025-10-07,Vimenca,,61.949999999999996,63.2
2025-10-07,BLH,,,
2025-10-07,Banesco,,61,63.2
2025-10-07,Ademi,,61.9,63.2
2025-10-07,Quezada,,62.3,63.449999999999996
2025-10-07,Lafise,,61.2,63.2
2025-10-07,Promerica,,61.2,63.2
2025-10-07,Santa Cruz,,61.849999999999994,63.05
2025-10-08,Scotiabank,Dólar (US) Canales Digitales*,61.25,63.15
2025-10-08,Scotiabank,Dólar (US) Sucursales,61.2,63.2
2025-10-08,Banreservas,,61.15,63.15
2025-10-08,BHD,,61.2,63.2
2025-10-08,Banco Caribe,,62.15,63.15
2025-10-08,BDI,,62.1,63.2
2025-10-08,Vimenca,,61.949999999999996,63.2
2025-10-08,BLH,,,
2025-10-08,Banesco,,61,63.2
2025-10-08,Ademi,,61.9,63.2
2025-10-08,Quezada,,62.6,63.55
2025-10-09,Scotiabank,Dólar (US) Canales Digitales*,61.25,63.15
2025-10-09,Scotiabank,Dólar (US) Sucursales,61.2,63.2
2025-10-09,Banreservas,,61.15,63.15
2025-10-09,BHD,,61.2,63.2
2025-10-09,Banco Caribe,,62.15,63.15
2025-10-09,BDI,,62.1,63.2
2025-10-09,Vimenca,,61.949999999999996,63.2
2025-10-09,BLH,,,
2025-10-09,Banesco,,61,63.2
2025-10-09,Ademi,,61.9,63.2
2025-10-09,Quezada,,62.7,63.55
2025-10-09,Lafise,,61.2,63.2
2025-10-09,Promerica,,61.2,63.2
2025-10-09,Santa Cruz,,62,63.2
2025-10-10,Scotiabank,Dólar (US) Canales Digitales*,61.4,63.3
2025-10-10,Scotiabank,Dólar (US) Sucursales,61.35,63.35
2025-10-10,Banreservas,,61.25,63.25
2025-10-10,BHD,,61.3,63.3
2025-10-10,Banco Caribe,,62.25,63.25
2025-10-10,BDI,,62.25,63.3
2025-10-10,Vimenca,,62,63.3
2025-10-10,BLH,,,
2025-10-10,Banesco,,61.5,63.4
2025-10-10,Ademi,,61.9,63.2
2025-10-10,Quezada,,62.7,63.8
2025-10-10,Lafise,,62.4,63.4
2025-10-10,Promerica,,61.4,63.4
2025-10-10,Santa Cruz,,62.2,63.4
2025-10-11,Scotiabank,Dólar (US) Canales Digitales*,61.5,63.4
2025-10-11,Scotiabank,Dólar (US) Sucursales,61.45,63.45
2025-10-11,Banreservas,,61.349999999999994,63.349999999999994
2025-10-11,BHD,,61.449999999999996,63.5
2025-10-11,Banco Caribe,,62.349999999999994,63.349999999999994
2025-10-11,BDI,,62.4,63.4
2025-10-11,Vimenca,,62.2,63.5
2025-10-11,BLH,,,
2025-10-11,Ademi,,62.3,63.4
2025-10-11,Quezada,,62.9,63.8
2025-10-12,Scotiabank,Dólar (US) Canales Digitales*,61.5,63.4
2025-10-12,Scotiabank,Dólar (US) Sucursales,61.45,63.45
2025-10-12,Banreservas,,61.349999999999994,63.349999999999994
2025-10-12,BHD,,61.449999999999996,63.5
2025-10-12,Banco Caribe,,62.349999999999994,63.349999999999994
2025-10-12,BDI,,62.4,63.4
2025-10-12,Vimenca,,62.2,63.5
2025-10-12,BLH,,,
2025-10-12,Banesco,,61.5,63.5
2025-10-12,Ademi,,62.3,63.4
2025-10-12,Quezada,,62.9,63.8
2025-10-12,Lafise,,61.4,63.4
2025-10-12,Promerica,,61.4,63.4
2025-10-12,Santa Cruz,,62.3,63.5
2025-10-13,Scotiabank,Dólar (US) Canales Digitales*,61.5,63.4
2025-10-13,Scotiabank,Dólar (US) Sucursales,61.45,63.45
2025-10-13,Banreservas,,61.449999999999996,63.449999999999996
2025-10-13,BHD,,61.449999999999996,63.5
2025-10-13,Banco Caribe,,62.349999999999994,63.349999999999994
2025-10-13,BDI,,62.4,63.4
2025-10-13,Vimenca,,62.25,63.55
2025-10-13,BLH,,,
2025-10-13,Banesco,,61.5,63.5
2025-10-13,Ademi,,62.3,63.4
2025-10-13,Quezada,,62.9,63.8
2025-10-13,Lafise,,61.55,63.55
2025-10-13,Promerica,,61.55,63.55
2025-10-13,Santa Cruz,,62.349999999999994,63.55
2025-10-14,Scotiabank,Dólar (US) Canales Digitales*,61.65,63.55
2025-10-14,Scotiabank,Dólar (US) Sucursales,61.6,63.6
2025-10-14,Banreservas,,61.5,63.5
2025-10-14,BHD,,61.55,63.6
2025-10-14,Banco Caribe,,62.449999999999996,63.449999999999996
2025-10-14,BDI,,62.5,63.6
2025-10-14,Vimenca,,62.4,63.6
2025-10-14,BLH,,,
2025-10-14,Banesco,,61.7,63.6
2025-10-14,Ademi,,62.5,63.55
2025-10-14,Quezada,,62.9,63.8
2025-10-14,Lafise,,61.6,63.6
2025-10-14,Promerica,,61.6,63.6
2025-10-14,Santa Cruz,,62.4,63.6
2025-10-15,Scotiabank,Dólar (US) Canales Digitales*,61.8,63.7
2025-10-15,Scotiabank,Dólar (US) Sucursales,61.75,63.75
2025-10-15,Banreservas,,61.65,63.65
2025-10-15,BHD,,61.65,63.7
2025-10-15,Banco Caribe,,62.5,63.5
2025-10-15,BDI,,62.6,63.7
2025-10-15,Vimenca,,62.5,63.7
2025-10-15,BLH,,,
2025-10-15,Banesco,,61.7,63.7
2025-10-15,Ademi,,62.5,63.55
2025-10-15,Quezada,,63,63.949999999999996
2025-10-15,Lafise,,61.7,63.7
2025-10-15,Promerica,,61.7,63.7
2025-10-15,Santa Cruz,,62.5,63.7
2025-10-16,Scotiabank,Dólar (US) Canales Digitales*,61.95,63.85
2025-10-16,Scotiabank,Dólar (US) Sucursales,61.9,63.9
2025-10-16,Banreservas,,61.8,63.8
2025-10-16,BHD,,61.8,63.849999999999994
2025-10-16,Banco Caribe,,62.8,63.8
2025-10-16,BDI,,62.7,63.849999999999994
2025-10-16,Vimenca,,62.5,63.849999999999994
2025-10-16,BLH,,,
2025-10-16,Banesco,,61.8,63.849999999999994
2025-10-16,Ademi,,62.5,63.55
2025-10-16,Quezada,,63,64.05
2025-10-17,Scotiabank,Dólar (US) Canales Digitales*,62,63.9
2025-10-17,Scotiabank,Dólar (US) Sucursales,61.95,63.95
2025-10-17,Banreservas,,61.9,63.9
2025-10-17,BHD,,61.9,63.949999999999996
2025-10-17,Banco Caribe,,62.8,63.8
2025-10-17,BDI,,62.7,63.949999999999996
2025-10-17,Vimenca,,62.75,63.949999999999996
2025-10-17,BLH,,,
2025-10-17,Banesco,,61.949999999999996,63.949999999999996
2025-10-17,Ademi,,62.7,63.949999999999996
2025-10-17,Quezada,,63.05,64.05
2025-10-17,Lafise,,61.95,63.95
2025-10-17,Promerica,,61.949999999999996,63.949999999999996
2025-10-17,Santa Cruz,,62.75,63.949999999999996
2025-10-18,Scotiabank,Dólar (US) Canales Digitales*,62.1,64
2025-10-18,Scotiabank,Dólar (US) Sucursales,62.05,64.05
2025-10-18,Banreservas,,61.9,63.9
2025-10-18,BHD,,62,64.05
2025-10-18,Banco Caribe,,62.9,63.9
2025-10-18,BDI,,62.8,64.05
2025-10-18,Vimenca,,62.75,64.05
2025-10-18,BLH,,,
2025-10-18,Banesco,,62,64.05
2025-10-18,Ademi,,62.7,63.949999999999996
2025-10-18,Quezada,,63.1,64.05
2025-10-18,Lafise,,62.05,64.05
2025-10-18,Promerica,,62.05,64.05
2025-10-18,Santa Cruz,,62.849999999999994,64.05
2025-10-19,Scotiabank,Dólar (US) Canales Digitales*,62.1,64
2025-10-19,Scotiabank,Dólar (US) Sucursales,62.05,64.05
2025-10-19,Banreservas,,61.9,63.9
2025-10-19,BHD,,62,64.05
2025-10-19,Banco Caribe,,62.9,63.9
2025-10-19,BDI,,62.8,64.05
2025-10-19,Vimenca,,62.75,64.05
2025-10-19,BLH,,,
2025-10-19,Banesco,,62,64.05
2025-10-19,Ademi,,62.7,63.949999999999996
2025-10-19,Quezada,,63.1,64.05
2025-10-19,Lafise,,62.05,64.05
2025-10-19,Promerica,,62.05,64.05
2025-10-19,Santa Cruz,,62.849999999999994,64.05
2025-10-20,Scotiabank,Dólar (US) Canales Digitales*,62.1,64
2025-10-20,Scotiabank,Dólar (US) Sucursales,62.05,64.05
2025-10-20,BHD,,62,64.05
2025-10-20,Banco Caribe,,62.9,63.9
2025-10-20,BDI,,62.8,64.05
2025-10-20,Vimenca,,62.849999999999994,64.05
2025-10-20,BLH,,,
2025-10-20,Banesco,,62,64.05
2025-10-20,Ademi,,62.7,63.949999999999996
2025-10-20,Quezada,,63.1,64.05
2025-10-20,Lafise,,62.05,64.05
2025-10-20,Promerica,,62.05,64.05
2025-10-20,Santa Cruz,,62.849999999999994,64.05
2025-10-21,Scotiabank,Dólar (US) Canales Digitales*,62.25,64.15
2025-10-21,Scotiabank,Dólar (US) Sucursales,62.2,64.2
2025-10-21,Banreservas,,62,64
2025-10-21,BHD,,62.1,64.14999999999999
2025-10-21,Banco Caribe,,63.05,64.05
2025-10-21,BDI,,63,64.05
2025-10-21,Vimenca,,62.849999999999994,64.14999999999999
2025-10-21,BLH,,,
2025-10-21,Banesco,,62.1,64.14999999999999
2025-10-21,Ademi,,62.7,63.949999999999996
2025-10-21,Quezada,,63.2,64.14999999999999
2025-10-21,Lafise,,62.15,64.15
2025-10-21,Promerica,,62.15,64.14999999999999
2025-10-21,Santa Cruz,,62.949999999999996,64.14999999999999
2025-10-22,Scotiabank,Dólar (US) Canales Digitales*,62.35,64.25
2025-10-22,Scotiabank,Dólar (US) Sucursales,62.3,64.3
2025-10-22,Banreservas,,62.15,64.14999999999999
2025-10-22,BHD,,62.2,64.25
2025-10-22,Banco Caribe,,63.05,64.05
2025-10-22,BDI,,63.25,64.25
2025-10-22,Vimenca,,62.849999999999994,64.14999999999999
2025-10-22,BLH,,,
2025-10-22,Banesco,,62.15,64.25
2025-10-22,Ademi,,62.7,63.949999999999996
2025-10-22,Lafise,,62.25,64.25
2025-10-22,Promerica,,62.25,64.25
2025-10-22,Santa Cruz,,63.05,64.25
2025-10-23,Scotiabank,Dólar (US) Canales Digitales*,62.4,64.3
2025-10-23,Scotiabank,Dólar (US) Sucursales,62.35,64.35
2025-10-23,Banreservas,,62.2,64.2
2025-10-23,Banco Caribe,,63.15,64.14999999999999
2025-10-23,BDI,,63.25,64.25
2025-10-23,Vimenca,,62.849999999999994,64.3
2025-10-23,BLH,,,
2025-10-23,Banesco,,62.25,64.3
2025-10-23,Ademi,,63.15,64.2
2025-10-23,Quezada,,63.2,64.35
2025-10-23,Lafise,,62.3,64.3
2025-10-23,Promerica,,62.25,64.25
2025-10-23,Santa Cruz,,63.1,64.3
2025-10-24,Scotiabank,Dólar (US) Canales Digitales*,62.3,64.35
2025-10-24,Scotiabank,Dólar (US) Sucursales,62.3,64.35
2025-10-24,Banreservas,,62.3,64.3
2025-10-24,BHD,,62.3,64.35
2025-10-24,Banco Caribe,,63.3,64.3
2025-10-24,BDI,,63.3,64.35
2025-10-24,Vimenca,,63,64.35
2025-10-24,BLH,,,
2025-10-24,Banesco,,62.25,64.3
2025-10-24,Ademi,,63.15,64.2
2025-10-24,Quezada,,63.5,64.5
2025-10-24,Lafise,,62.35,64.35
2025-10-24,Promerica,,62.349999999999994,64.35
2025-10-24,Santa Cruz,,63.15,64.35
2025-10-25,Scotiabank,Dólar (US) Canales Digitales*,62.3,64.35
2025-10-25,Scotiabank,Dólar (US) Sucursales,62.3,64.35
2025-10-25,Banreservas,,62.3,64.3
2025-10-25,BHD,,62.349999999999994,64.4
2025-10-25,Banco Caribe,,63.3,64.3
2025-10-25,BDI,,63.3,64.35
2025-10-25,Vimenca,,63,64.4
2025-10-25,BLH,,,
2025-10-25,Banesco,,62.5,64.4
2025-10-25,Ademi,,63.2,64.35
2025-10-25,Quezada,,63.5,64.5
2025-10-25,Lafise,,62.4,64.4
2025-10-25,Promerica,,62.349999999999994,64.35
2025-10-25,Santa Cruz,,63.2,64.4
2025-10-26,Scotiabank,Dólar (US) Canales Digitales*,62.3,64.35
2025-10-26,Scotiabank,Dólar (US) Sucursales,62.3,64.35
2025-10-26,Banreservas,,62.3,64.3
2025-10-26,BHD,,62.349999999999994,64.4
2025-10-26,Banco Caribe,,63.3,64.3
2025-10-26,BDI,,63.3,64.35
2025-10-26,Vimenca,,63,64.4
2025-10-26,BLH,,,
2025-10-26,Banesco,,62.5,64.4
2025-10-26,Ademi,,63.2,64.35
2025-10-26,Quezada,,63.5,64.5
2025-10-26,Lafise,,62.4,64.4
2025-10-26,Promerica,,62.349999999999994,64.35
2025-10-26,Santa Cruz,,63.2,64.4
2025-10-27,Scotiabank,Dólar (US) Canales Digitales*,62.35,64.4
2025-10-27,Scotiabank,Dólar (US) Sucursales,62.3,64.45
2025-10-27,BHD,,62.349999999999994,64.4
2025-10-27,Banco Caribe,,63.3,64.3
2025-10-27,BDI,,63.4,64.4
2025-10-27,Vimenca,,63.2,64.4
2025-10-27,BLH,,,
2025-10-27,Banesco,,62.5,64.4
2025-10-27,Ademi,,63.2,64.35
2025-10-27,Quezada,,63.5,64.5
2025-10-27,Lafise,,62.4,64.4
2025-10-27,Promerica,,62.4,64.4
2025-10-27,Santa Cruz,,63.2,64.4
2025-10-28,Scotiabank,Dólar (US) Canales Digitales*,62.3,64.4
2025-10-28,Scotiabank,Dólar (US) Sucursales,62.25,64.45
2025-10-28,Banreservas,,62.3,64.3
2025-10-28,BHD,,62.4,64.45
2025-10-28,Banco Caribe,,63.3,64.3
2025-10-28,BDI,,63.4,64.4
2025-10-28,Vimenca,,63.2,64.45
2025-10-28,BLH,,,
2025-10-28,Ademi,,63.25,64.4
2025-10-28,Quezada,,63.65,64.6
